"date","prcp","coord","day","month","year"
1959-05-04,1.0078125,"Bovill",4,5,1959
1959-05-05,3.6796875,"Bovill",5,5,1959
1959-05-06,0,"Bovill",6,5,1959
1959-05-07,0,"Bovill",7,5,1959
1959-05-08,0,"Bovill",8,5,1959
1959-05-09,0,"Bovill",9,5,1959
1959-05-10,1.78125,"Bovill",10,5,1959
1959-05-11,0,"Bovill",11,5,1959
1959-05-12,0,"Bovill",12,5,1959
1959-05-13,0,"Bovill",13,5,1959
1959-05-14,0,"Bovill",14,5,1959
1959-05-15,11.578125,"Bovill",15,5,1959
1959-05-16,18.6875,"Bovill",16,5,1959
1959-05-17,1.40625,"Bovill",17,5,1959
1959-05-18,6.609375,"Bovill",18,5,1959
1959-05-19,2.7734375,"Bovill",19,5,1959
1959-05-20,1.4609375,"Bovill",20,5,1959
1959-05-21,1.84375,"Bovill",21,5,1959
1959-05-22,0,"Bovill",22,5,1959
1959-05-23,0,"Bovill",23,5,1959
1959-05-24,0,"Bovill",24,5,1959
1959-05-25,0,"Bovill",25,5,1959
1959-05-26,2.328125,"Bovill",26,5,1959
1959-05-27,2.28125,"Bovill",27,5,1959
1959-05-28,5.40625,"Bovill",28,5,1959
1959-05-29,1.3515625,"Bovill",29,5,1959
1959-05-30,2.0703125,"Bovill",30,5,1959
1959-05-31,0,"Bovill",31,5,1959
1959-06-01,0,"Bovill",1,6,1959
1959-06-02,0,"Bovill",2,6,1959
1959-06-03,0,"Bovill",3,6,1959
1959-06-04,0,"Bovill",4,6,1959
1959-06-05,10.4296875,"Bovill",5,6,1959
1959-06-06,18.8828125,"Bovill",6,6,1959
1959-06-07,1.25,"Bovill",7,6,1959
1959-06-08,0,"Bovill",8,6,1959
1959-06-09,7.3671875,"Bovill",9,6,1959
1959-06-10,9.328125,"Bovill",10,6,1959
1959-06-11,0,"Bovill",11,6,1959
1959-06-12,0,"Bovill",12,6,1959
1959-06-13,0,"Bovill",13,6,1959
1959-06-14,0,"Bovill",14,6,1959
1959-06-15,0,"Bovill",15,6,1959
1959-06-16,0,"Bovill",16,6,1959
1959-06-17,0,"Bovill",17,6,1959
1959-06-18,0,"Bovill",18,6,1959
1959-06-19,0,"Bovill",19,6,1959
1959-06-20,0,"Bovill",20,6,1959
1959-06-21,0,"Bovill",21,6,1959
1959-06-22,0,"Bovill",22,6,1959
1959-06-23,0,"Bovill",23,6,1959
1959-06-24,3.640625,"Bovill",24,6,1959
1959-06-25,0,"Bovill",25,6,1959
1959-06-26,0,"Bovill",26,6,1959
1959-06-27,0,"Bovill",27,6,1959
1959-06-28,1.9296875,"Bovill",28,6,1959
1959-06-29,0,"Bovill",29,6,1959
1959-06-30,1.3828125,"Bovill",30,6,1959
1959-07-01,0,"Bovill",1,7,1959
1959-07-02,0,"Bovill",2,7,1959
1959-07-03,0,"Bovill",3,7,1959
1959-07-04,0,"Bovill",4,7,1959
1959-07-05,0,"Bovill",5,7,1959
1959-07-06,2.2265625,"Bovill",6,7,1959
1959-07-07,0,"Bovill",7,7,1959
1959-07-08,0.7578125,"Bovill",8,7,1959
1959-07-09,0,"Bovill",9,7,1959
1959-07-10,0,"Bovill",10,7,1959
1959-07-11,0,"Bovill",11,7,1959
1959-07-12,0,"Bovill",12,7,1959
1959-07-13,0,"Bovill",13,7,1959
1959-07-14,0,"Bovill",14,7,1959
1959-07-15,0,"Bovill",15,7,1959
1959-07-16,0,"Bovill",16,7,1959
1959-07-17,0,"Bovill",17,7,1959
1959-07-18,0,"Bovill",18,7,1959
1959-07-19,0,"Bovill",19,7,1959
1959-07-20,0,"Bovill",20,7,1959
1959-07-21,0,"Bovill",21,7,1959
1959-07-22,0,"Bovill",22,7,1959
1959-07-23,0,"Bovill",23,7,1959
1959-07-24,0,"Bovill",24,7,1959
1959-07-25,0,"Bovill",25,7,1959
1959-07-26,0,"Bovill",26,7,1959
1959-07-27,0,"Bovill",27,7,1959
1959-07-28,0,"Bovill",28,7,1959
1959-07-29,0,"Bovill",29,7,1959
1959-07-30,0,"Bovill",30,7,1959
1959-07-31,0,"Bovill",31,7,1959
1959-08-01,0,"Bovill",1,8,1959
1959-08-02,0,"Bovill",2,8,1959
1959-08-03,0,"Bovill",3,8,1959
1959-08-04,0,"Bovill",4,8,1959
1959-08-05,0,"Bovill",5,8,1959
1959-08-06,0,"Bovill",6,8,1959
1959-08-07,0,"Bovill",7,8,1959
1959-08-08,0,"Bovill",8,8,1959
1959-08-09,0,"Bovill",9,8,1959
1959-08-10,0,"Bovill",10,8,1959
1959-08-11,0,"Bovill",11,8,1959
1959-08-12,0.9375,"Bovill",12,8,1959
1959-08-13,0,"Bovill",13,8,1959
1959-08-14,0,"Bovill",14,8,1959
1959-08-15,0,"Bovill",15,8,1959
1959-08-16,0,"Bovill",16,8,1959
1959-08-17,0,"Bovill",17,8,1959
1959-08-18,0,"Bovill",18,8,1959
1959-08-19,1.6875,"Bovill",19,8,1959
1959-08-20,8.2734375,"Bovill",20,8,1959
1959-08-21,14.15625,"Bovill",21,8,1959
1959-08-22,0,"Bovill",22,8,1959
1959-08-23,0,"Bovill",23,8,1959
1959-08-24,0,"Bovill",24,8,1959
1959-08-25,0,"Bovill",25,8,1959
1959-08-26,0,"Bovill",26,8,1959
1959-08-27,0,"Bovill",27,8,1959
1959-08-28,0,"Bovill",28,8,1959
1959-08-29,0,"Bovill",29,8,1959
1959-08-30,0,"Bovill",30,8,1959
1959-08-31,3.453125,"Bovill",31,8,1959
1959-09-01,4.40625,"Bovill",1,9,1959
1959-09-02,0,"Bovill",2,9,1959
1959-09-03,0,"Bovill",3,9,1959
1959-09-04,1.8984375,"Bovill",4,9,1959
1959-09-05,17.7578125,"Bovill",5,9,1959
1959-09-06,10.7890625,"Bovill",6,9,1959
1959-09-07,0,"Bovill",7,9,1959
1959-09-08,2.40625,"Bovill",8,9,1959
1959-09-09,0,"Bovill",9,9,1959
1959-09-10,0,"Bovill",10,9,1959
1959-09-11,0,"Bovill",11,9,1959
1959-09-12,0,"Bovill",12,9,1959
1959-09-13,1.390625,"Bovill",13,9,1959
1959-09-14,3.390625,"Bovill",14,9,1959
1959-09-15,20.90625,"Bovill",15,9,1959
1959-09-16,0.859375,"Bovill",16,9,1959
1959-09-17,0,"Bovill",17,9,1959
1959-09-18,1.2734375,"Bovill",18,9,1959
1959-09-19,3.390625,"Bovill",19,9,1959
1959-09-20,13.8515625,"Bovill",20,9,1959
1959-09-21,10.1796875,"Bovill",21,9,1959
1959-09-22,10.578125,"Bovill",22,9,1959
1959-09-23,0,"Bovill",23,9,1959
1959-09-24,0,"Bovill",24,9,1959
1959-09-25,7.7578125,"Bovill",25,9,1959
1959-09-26,14.6015625,"Bovill",26,9,1959
1959-09-27,20.21875,"Bovill",27,9,1959
1959-09-28,6.96875,"Bovill",28,9,1959
1959-09-29,1.046875,"Bovill",29,9,1959
1959-09-30,6.1015625,"Bovill",30,9,1959
1959-10-01,0,"Bovill",1,10,1959
1959-10-02,0,"Bovill",2,10,1959
1959-10-03,0,"Bovill",3,10,1959
1959-10-04,0,"Bovill",4,10,1959
1959-10-05,0,"Bovill",5,10,1959
1959-10-06,0,"Bovill",6,10,1959
1959-10-07,8.3671875,"Bovill",7,10,1959
1959-10-08,2.453125,"Bovill",8,10,1959
1959-10-09,28.3515625,"Bovill",9,10,1959
1959-10-10,0,"Bovill",10,10,1959
1959-10-11,19.578125,"Bovill",11,10,1959
1959-10-12,9.6484375,"Bovill",12,10,1959
1959-10-13,0,"Bovill",13,10,1959
1959-10-14,0,"Bovill",14,10,1959
1959-10-15,0,"Bovill",15,10,1959
1959-10-16,0,"Bovill",16,10,1959
1959-10-17,0,"Bovill",17,10,1959
1959-10-18,0,"Bovill",18,10,1959
1959-10-19,0,"Bovill",19,10,1959
1959-10-20,2.6796875,"Bovill",20,10,1959
1959-10-21,9.21875,"Bovill",21,10,1959
1959-10-22,17.9609375,"Bovill",22,10,1959
1959-10-23,8.53125,"Bovill",23,10,1959
1959-10-24,0,"Bovill",24,10,1959
1959-10-25,2.0078125,"Bovill",25,10,1959
1959-10-26,0,"Bovill",26,10,1959
1959-10-27,0,"Bovill",27,10,1959
1959-10-28,6.109375,"Bovill",28,10,1959
1959-10-29,4.28125,"Bovill",29,10,1959
1959-10-30,0,"Bovill",30,10,1959
1959-10-31,0,"Bovill",31,10,1959
1959-11-01,0,"Bovill",1,11,1959
1959-11-02,0,"Bovill",2,11,1959
1959-11-03,10.3984375,"Bovill",3,11,1959
1959-11-04,21.3515625,"Bovill",4,11,1959
1959-11-05,0,"Bovill",5,11,1959
1959-11-06,0,"Bovill",6,11,1959
1959-11-07,0,"Bovill",7,11,1959
1959-11-08,0,"Bovill",8,11,1959
1959-11-09,0,"Bovill",9,11,1959
1959-11-10,0,"Bovill",10,11,1959
1959-11-11,0,"Bovill",11,11,1959
1959-11-12,5.046875,"Bovill",12,11,1959
1959-11-13,0,"Bovill",13,11,1959
1959-11-14,0,"Bovill",14,11,1959
1959-11-15,6.5078125,"Bovill",15,11,1959
1959-11-16,0,"Bovill",16,11,1959
1959-11-17,0,"Bovill",17,11,1959
1959-11-18,5.3515625,"Bovill",18,11,1959
1959-11-19,2.53125,"Bovill",19,11,1959
1959-11-20,12.09375,"Bovill",20,11,1959
1959-11-21,30.0234375,"Bovill",21,11,1959
1959-11-22,18.546875,"Bovill",22,11,1959
1959-11-23,36.796875,"Bovill",23,11,1959
1959-11-24,0,"Bovill",24,11,1959
1959-11-25,0,"Bovill",25,11,1959
1959-11-26,0,"Bovill",26,11,1959
1959-11-27,0,"Bovill",27,11,1959
1959-11-28,0,"Bovill",28,11,1959
1959-11-29,0,"Bovill",29,11,1959
1959-11-30,0,"Bovill",30,11,1959
1959-12-01,0,"Bovill",1,12,1959
1959-12-02,0,"Bovill",2,12,1959
1959-12-03,0.7421875,"Bovill",3,12,1959
1959-12-04,3.890625,"Bovill",4,12,1959
1959-12-05,0,"Bovill",5,12,1959
1959-12-06,0,"Bovill",6,12,1959
1959-12-07,3.21875,"Bovill",7,12,1959
1959-12-08,0,"Bovill",8,12,1959
1959-12-09,0,"Bovill",9,12,1959
1959-12-10,0,"Bovill",10,12,1959
1959-12-11,2.0625,"Bovill",11,12,1959
1959-12-12,6.9609375,"Bovill",12,12,1959
1959-12-13,6.6015625,"Bovill",13,12,1959
1959-12-14,0,"Bovill",14,12,1959
1959-12-15,0,"Bovill",15,12,1959
1959-12-16,3.921875,"Bovill",16,12,1959
1959-12-17,0,"Bovill",17,12,1959
1959-12-18,0,"Bovill",18,12,1959
1959-12-19,0,"Bovill",19,12,1959
1959-12-20,0,"Bovill",20,12,1959
1959-12-21,0,"Bovill",21,12,1959
1959-12-22,0,"Bovill",22,12,1959
1959-12-23,0,"Bovill",23,12,1959
1959-12-24,4.3828125,"Bovill",24,12,1959
1959-12-25,32.8203125,"Bovill",25,12,1959
1959-12-26,0,"Bovill",26,12,1959
1959-12-27,0,"Bovill",27,12,1959
1959-12-28,0,"Bovill",28,12,1959
1959-12-29,0,"Bovill",29,12,1959
1959-12-30,4.2265625,"Bovill",30,12,1959
1959-12-31,5.7421875,"Bovill",31,12,1959
1960-01-01,0,"Bovill",1,1,1960
1960-01-02,0,"Bovill",2,1,1960
1960-01-03,1.453125,"Bovill",3,1,1960
1960-01-04,0,"Bovill",4,1,1960
1960-01-05,0,"Bovill",5,1,1960
1960-01-06,12.3984375,"Bovill",6,1,1960
1960-01-07,1.453125,"Bovill",7,1,1960
1960-01-08,6.1484375,"Bovill",8,1,1960
1960-01-09,11.5390625,"Bovill",9,1,1960
1960-01-10,0,"Bovill",10,1,1960
1960-01-11,12.65625,"Bovill",11,1,1960
1960-01-12,14.34375,"Bovill",12,1,1960
1960-01-13,0,"Bovill",13,1,1960
1960-01-14,0,"Bovill",14,1,1960
1960-01-15,5.9609375,"Bovill",15,1,1960
1960-01-16,5.0390625,"Bovill",16,1,1960
1960-01-17,0,"Bovill",17,1,1960
1960-01-18,0,"Bovill",18,1,1960
1960-01-19,0,"Bovill",19,1,1960
1960-01-20,0,"Bovill",20,1,1960
1960-01-21,0,"Bovill",21,1,1960
1960-01-22,0,"Bovill",22,1,1960
1960-01-23,1.8828125,"Bovill",23,1,1960
1960-01-24,0,"Bovill",24,1,1960
1960-01-25,0,"Bovill",25,1,1960
1960-01-26,1.8984375,"Bovill",26,1,1960
1960-01-27,6.9921875,"Bovill",27,1,1960
1960-01-28,0,"Bovill",28,1,1960
1960-01-29,8.8203125,"Bovill",29,1,1960
1960-01-30,0,"Bovill",30,1,1960
1960-01-31,0,"Bovill",31,1,1960
1960-02-01,0,"Bovill",1,2,1960
1960-02-02,11.9921875,"Bovill",2,2,1960
1960-02-03,4.5625,"Bovill",3,2,1960
1960-02-04,0,"Bovill",4,2,1960
1960-02-05,1.9921875,"Bovill",5,2,1960
1960-02-06,8.7734375,"Bovill",6,2,1960
1960-02-07,29.2265625,"Bovill",7,2,1960
1960-02-08,4.0625,"Bovill",8,2,1960
1960-02-09,11.6796875,"Bovill",9,2,1960
1960-02-10,8.0390625,"Bovill",10,2,1960
1960-02-11,1.6328125,"Bovill",11,2,1960
1960-02-12,0,"Bovill",12,2,1960
1960-02-13,0.84375,"Bovill",13,2,1960
1960-02-14,3.4609375,"Bovill",14,2,1960
1960-02-15,17.5234375,"Bovill",15,2,1960
1960-02-16,0,"Bovill",16,2,1960
1960-02-17,1.078125,"Bovill",17,2,1960
1960-02-18,0,"Bovill",18,2,1960
1960-02-19,0,"Bovill",19,2,1960
1960-02-20,0,"Bovill",20,2,1960
1960-02-21,4.53125,"Bovill",21,2,1960
1960-02-22,0,"Bovill",22,2,1960
1960-02-23,0,"Bovill",23,2,1960
1960-02-24,0,"Bovill",24,2,1960
1960-02-25,4.3203125,"Bovill",25,2,1960
1960-02-26,0,"Bovill",26,2,1960
1960-02-27,0,"Bovill",27,2,1960
1960-02-28,0,"Bovill",28,2,1960
1960-02-29,0,"Bovill",29,2,1960
1960-03-01,0,"Bovill",1,3,1960
1960-03-02,0,"Bovill",2,3,1960
1960-03-03,0,"Bovill",3,3,1960
1960-03-04,11.1796875,"Bovill",4,3,1960
1960-03-05,3.546875,"Bovill",5,3,1960
1960-03-06,14.9765625,"Bovill",6,3,1960
1960-03-07,3.7265625,"Bovill",7,3,1960
1960-03-08,14.25,"Bovill",8,3,1960
1960-03-09,6.75,"Bovill",9,3,1960
1960-03-10,0.7109375,"Bovill",10,3,1960
1960-03-11,0,"Bovill",11,3,1960
1960-03-12,0,"Bovill",12,3,1960
1960-03-13,0,"Bovill",13,3,1960
1960-03-14,10.8515625,"Bovill",14,3,1960
1960-03-15,12.6015625,"Bovill",15,3,1960
1960-03-16,0,"Bovill",16,3,1960
1960-03-17,0,"Bovill",17,3,1960
1960-03-18,0,"Bovill",18,3,1960
1960-03-19,0,"Bovill",19,3,1960
1960-03-20,0,"Bovill",20,3,1960
1960-03-21,0,"Bovill",21,3,1960
1960-03-22,0,"Bovill",22,3,1960
1960-03-23,0,"Bovill",23,3,1960
1960-03-24,0,"Bovill",24,3,1960
1960-03-25,0,"Bovill",25,3,1960
1960-03-26,0,"Bovill",26,3,1960
1960-03-27,6.328125,"Bovill",27,3,1960
1960-03-28,12.8125,"Bovill",28,3,1960
1960-03-29,2.640625,"Bovill",29,3,1960
1960-03-30,33.0078125,"Bovill",30,3,1960
1960-03-31,11.53125,"Bovill",31,3,1960
1960-04-01,10.25,"Bovill",1,4,1960
1960-04-02,1.21875,"Bovill",2,4,1960
1960-04-03,0,"Bovill",3,4,1960
1960-04-04,0,"Bovill",4,4,1960
1960-04-05,0,"Bovill",5,4,1960
1960-04-06,0,"Bovill",6,4,1960
1960-04-07,0,"Bovill",7,4,1960
1960-04-08,0,"Bovill",8,4,1960
1960-04-09,7.390625,"Bovill",9,4,1960
1960-04-10,2.5703125,"Bovill",10,4,1960
1960-04-11,0,"Bovill",11,4,1960
1960-04-12,4.46875,"Bovill",12,4,1960
1960-04-13,0,"Bovill",13,4,1960
1960-04-14,14.5234375,"Bovill",14,4,1960
1960-04-15,5.5234375,"Bovill",15,4,1960
1960-04-16,5.5625,"Bovill",16,4,1960
1960-04-17,0,"Bovill",17,4,1960
1960-04-18,5.609375,"Bovill",18,4,1960
1960-04-19,13.46875,"Bovill",19,4,1960
1960-04-20,9.7578125,"Bovill",20,4,1960
1960-04-21,10.0078125,"Bovill",21,4,1960
1960-04-22,3.46875,"Bovill",22,4,1960
1960-04-23,10.421875,"Bovill",23,4,1960
1960-04-24,1.3203125,"Bovill",24,4,1960
1960-04-25,3.859375,"Bovill",25,4,1960
1960-04-26,3.03125,"Bovill",26,4,1960
1960-04-27,0,"Bovill",27,4,1960
1960-04-28,0,"Bovill",28,4,1960
1960-04-29,0,"Bovill",29,4,1960
1960-04-30,0,"Bovill",30,4,1960
1960-05-01,0,"Bovill",1,5,1960
1960-05-02,2.828125,"Bovill",2,5,1960
1960-05-03,2.859375,"Bovill",3,5,1960
1960-05-04,2.296875,"Bovill",4,5,1960
1960-05-05,2.1875,"Bovill",5,5,1960
1960-05-06,0,"Bovill",6,5,1960
1960-05-07,7.4296875,"Bovill",7,5,1960
1960-05-08,5.3671875,"Bovill",8,5,1960
1960-05-09,0,"Bovill",9,5,1960
1960-05-10,0,"Bovill",10,5,1960
1960-05-11,0,"Bovill",11,5,1960
1960-05-12,0,"Bovill",12,5,1960
1960-05-13,8.0625,"Bovill",13,5,1960
1960-05-14,2.578125,"Bovill",14,5,1960
1960-05-15,0,"Bovill",15,5,1960
1960-05-16,9.0234375,"Bovill",16,5,1960
1960-05-17,8.0390625,"Bovill",17,5,1960
1960-05-18,7.8828125,"Bovill",18,5,1960
1960-05-19,0,"Bovill",19,5,1960
1960-05-20,2.78125,"Bovill",20,5,1960
1960-05-21,16.0703125,"Bovill",21,5,1960
1960-05-22,1.78125,"Bovill",22,5,1960
1960-05-23,0,"Bovill",23,5,1960
1960-05-24,2.953125,"Bovill",24,5,1960
1960-05-25,5.2578125,"Bovill",25,5,1960
1960-05-26,2.8515625,"Bovill",26,5,1960
1960-05-27,6.84375,"Bovill",27,5,1960
1960-05-28,2.7265625,"Bovill",28,5,1960
1960-05-29,0,"Bovill",29,5,1960
1960-05-30,0,"Bovill",30,5,1960
1960-05-31,0.578125,"Bovill",31,5,1960
1960-06-01,0,"Bovill",1,6,1960
1960-06-02,0,"Bovill",2,6,1960
1960-06-03,0,"Bovill",3,6,1960
1960-06-04,0,"Bovill",4,6,1960
1960-06-05,0,"Bovill",5,6,1960
1960-06-06,0,"Bovill",6,6,1960
1960-06-07,0,"Bovill",7,6,1960
1960-06-08,0,"Bovill",8,6,1960
1960-06-09,0,"Bovill",9,6,1960
1960-06-10,0,"Bovill",10,6,1960
1960-06-11,0,"Bovill",11,6,1960
1960-06-12,0,"Bovill",12,6,1960
1960-06-13,0,"Bovill",13,6,1960
1960-06-14,0,"Bovill",14,6,1960
1960-06-15,15.71875,"Bovill",15,6,1960
1960-06-16,3.671875,"Bovill",16,6,1960
1960-06-17,4.7578125,"Bovill",17,6,1960
1960-06-18,0,"Bovill",18,6,1960
1960-06-19,0,"Bovill",19,6,1960
1960-06-20,1.6875,"Bovill",20,6,1960
1960-06-21,1.7734375,"Bovill",21,6,1960
1960-06-22,0,"Bovill",22,6,1960
1960-06-23,0,"Bovill",23,6,1960
1960-06-24,0,"Bovill",24,6,1960
1960-06-25,0,"Bovill",25,6,1960
1960-06-26,0,"Bovill",26,6,1960
1960-06-27,0,"Bovill",27,6,1960
1960-06-28,0,"Bovill",28,6,1960
1960-06-29,0,"Bovill",29,6,1960
1960-06-30,0,"Bovill",30,6,1960
1960-07-01,1.84375,"Bovill",1,7,1960
1960-07-02,0,"Bovill",2,7,1960
1960-07-03,0,"Bovill",3,7,1960
1960-07-04,0,"Bovill",4,7,1960
1960-07-05,0,"Bovill",5,7,1960
1960-07-06,0,"Bovill",6,7,1960
1960-07-07,0,"Bovill",7,7,1960
1960-07-08,0,"Bovill",8,7,1960
1960-07-09,0,"Bovill",9,7,1960
1960-07-10,0,"Bovill",10,7,1960
1960-07-11,0,"Bovill",11,7,1960
1960-07-12,0,"Bovill",12,7,1960
1960-07-13,0,"Bovill",13,7,1960
1960-07-14,0,"Bovill",14,7,1960
1960-07-15,0,"Bovill",15,7,1960
1960-07-16,0,"Bovill",16,7,1960
1960-07-17,0,"Bovill",17,7,1960
1960-07-18,0,"Bovill",18,7,1960
1960-07-19,0,"Bovill",19,7,1960
1960-07-20,0,"Bovill",20,7,1960
1960-07-21,0,"Bovill",21,7,1960
1960-07-22,0,"Bovill",22,7,1960
1960-07-23,0,"Bovill",23,7,1960
1960-07-24,0,"Bovill",24,7,1960
1960-07-25,0,"Bovill",25,7,1960
1960-07-26,0,"Bovill",26,7,1960
1960-07-27,0,"Bovill",27,7,1960
1960-07-28,0,"Bovill",28,7,1960
1960-07-29,0,"Bovill",29,7,1960
1960-07-30,0,"Bovill",30,7,1960
1960-07-31,0,"Bovill",31,7,1960
1960-08-01,8.5234375,"Bovill",1,8,1960
1960-08-02,21.46875,"Bovill",2,8,1960
1960-08-03,1.78125,"Bovill",3,8,1960
1960-08-04,2.15625,"Bovill",4,8,1960
1960-08-05,0,"Bovill",5,8,1960
1960-08-06,0,"Bovill",6,8,1960
1960-08-07,0,"Bovill",7,8,1960
1960-08-08,0,"Bovill",8,8,1960
1960-08-09,0,"Bovill",9,8,1960
1960-08-10,0,"Bovill",10,8,1960
1960-08-11,0,"Bovill",11,8,1960
1960-08-12,0,"Bovill",12,8,1960
1960-08-13,0,"Bovill",13,8,1960
1960-08-14,0,"Bovill",14,8,1960
1960-08-15,2.0234375,"Bovill",15,8,1960
1960-08-16,0,"Bovill",16,8,1960
1960-08-17,0,"Bovill",17,8,1960
1960-08-18,0,"Bovill",18,8,1960
1960-08-19,0,"Bovill",19,8,1960
1960-08-20,0,"Bovill",20,8,1960
1960-08-21,0,"Bovill",21,8,1960
1960-08-22,1.46875,"Bovill",22,8,1960
1960-08-23,2.6484375,"Bovill",23,8,1960
1960-08-24,7,"Bovill",24,8,1960
1960-08-25,5.5703125,"Bovill",25,8,1960
1960-08-26,5.1171875,"Bovill",26,8,1960
1960-08-27,3.4609375,"Bovill",27,8,1960
1960-08-28,0,"Bovill",28,8,1960
1960-08-29,0,"Bovill",29,8,1960
1960-08-30,0,"Bovill",30,8,1960
1960-08-31,0,"Bovill",31,8,1960
1960-09-01,0,"Bovill",1,9,1960
1960-09-02,0,"Bovill",2,9,1960
1960-09-03,0,"Bovill",3,9,1960
1960-09-04,14.8671875,"Bovill",4,9,1960
1960-09-05,2.09375,"Bovill",5,9,1960
1960-09-06,0,"Bovill",6,9,1960
1960-09-07,0,"Bovill",7,9,1960
1960-09-08,0,"Bovill",8,9,1960
1960-09-09,0,"Bovill",9,9,1960
1960-09-10,0,"Bovill",10,9,1960
1960-09-11,0,"Bovill",11,9,1960
1960-09-12,0,"Bovill",12,9,1960
1960-09-13,0,"Bovill",13,9,1960
1960-09-14,0,"Bovill",14,9,1960
1960-09-15,0,"Bovill",15,9,1960
1960-09-16,0,"Bovill",16,9,1960
1960-09-17,0,"Bovill",17,9,1960
1960-09-18,0,"Bovill",18,9,1960
1960-09-19,0,"Bovill",19,9,1960
1960-09-20,0,"Bovill",20,9,1960
1960-09-21,0,"Bovill",21,9,1960
1960-09-22,0,"Bovill",22,9,1960
1960-09-23,3.15625,"Bovill",23,9,1960
1960-09-24,1.5390625,"Bovill",24,9,1960
1960-09-25,2.546875,"Bovill",25,9,1960
1960-09-26,0,"Bovill",26,9,1960
1960-09-27,0,"Bovill",27,9,1960
1960-09-28,0,"Bovill",28,9,1960
1960-09-29,0,"Bovill",29,9,1960
1960-09-30,0,"Bovill",30,9,1960
1960-10-01,0,"Bovill",1,10,1960
1960-10-02,0,"Bovill",2,10,1960
1960-10-03,0,"Bovill",3,10,1960
1960-10-04,0,"Bovill",4,10,1960
1960-10-05,0,"Bovill",5,10,1960
1960-10-06,0,"Bovill",6,10,1960
1960-10-07,13.59375,"Bovill",7,10,1960
1960-10-08,13.8671875,"Bovill",8,10,1960
1960-10-09,0.9921875,"Bovill",9,10,1960
1960-10-10,0,"Bovill",10,10,1960
1960-10-11,0,"Bovill",11,10,1960
1960-10-12,9.4296875,"Bovill",12,10,1960
1960-10-13,1.65625,"Bovill",13,10,1960
1960-10-14,0,"Bovill",14,10,1960
1960-10-15,0,"Bovill",15,10,1960
1960-10-16,0,"Bovill",16,10,1960
1960-10-17,0,"Bovill",17,10,1960
1960-10-18,0,"Bovill",18,10,1960
1960-10-19,0,"Bovill",19,10,1960
1960-10-20,0,"Bovill",20,10,1960
1960-10-21,0,"Bovill",21,10,1960
1960-10-22,1.34375,"Bovill",22,10,1960
1960-10-23,0,"Bovill",23,10,1960
1960-10-24,3.9296875,"Bovill",24,10,1960
1960-10-25,0,"Bovill",25,10,1960
1960-10-26,2.7421875,"Bovill",26,10,1960
1960-10-27,4.5390625,"Bovill",27,10,1960
1960-10-28,9.5703125,"Bovill",28,10,1960
1960-10-29,3.953125,"Bovill",29,10,1960
1960-10-30,0,"Bovill",30,10,1960
1960-10-31,6.0625,"Bovill",31,10,1960
1960-11-01,2.671875,"Bovill",1,11,1960
1960-11-02,0,"Bovill",2,11,1960
1960-11-03,0,"Bovill",3,11,1960
1960-11-04,0,"Bovill",4,11,1960
1960-11-05,0,"Bovill",5,11,1960
1960-11-06,0,"Bovill",6,11,1960
1960-11-07,0,"Bovill",7,11,1960
1960-11-08,0,"Bovill",8,11,1960
1960-11-09,0,"Bovill",9,11,1960
1960-11-10,2.9296875,"Bovill",10,11,1960
1960-11-11,35.6171875,"Bovill",11,11,1960
1960-11-12,0,"Bovill",12,11,1960
1960-11-13,7.1171875,"Bovill",13,11,1960
1960-11-14,3.296875,"Bovill",14,11,1960
1960-11-15,1.9375,"Bovill",15,11,1960
1960-11-16,15.5,"Bovill",16,11,1960
1960-11-17,8.84375,"Bovill",17,11,1960
1960-11-18,15.328125,"Bovill",18,11,1960
1960-11-19,0,"Bovill",19,11,1960
1960-11-20,5.3984375,"Bovill",20,11,1960
1960-11-21,2.21875,"Bovill",21,11,1960
1960-11-22,3.078125,"Bovill",22,11,1960
1960-11-23,2.2734375,"Bovill",23,11,1960
1960-11-24,32.859375,"Bovill",24,11,1960
1960-11-25,19.7421875,"Bovill",25,11,1960
1960-11-26,9.8828125,"Bovill",26,11,1960
1960-11-27,0,"Bovill",27,11,1960
1960-11-28,0,"Bovill",28,11,1960
1960-11-29,0,"Bovill",29,11,1960
1960-11-30,0,"Bovill",30,11,1960
1960-12-01,0,"Bovill",1,12,1960
1960-12-02,0,"Bovill",2,12,1960
1960-12-03,8.0703125,"Bovill",3,12,1960
1960-12-04,2.1875,"Bovill",4,12,1960
1960-12-05,0,"Bovill",5,12,1960
1960-12-06,0,"Bovill",6,12,1960
1960-12-07,0,"Bovill",7,12,1960
1960-12-08,0,"Bovill",8,12,1960
1960-12-09,0,"Bovill",9,12,1960
1960-12-10,0,"Bovill",10,12,1960
1960-12-11,0,"Bovill",11,12,1960
1960-12-12,0,"Bovill",12,12,1960
1960-12-13,0,"Bovill",13,12,1960
1960-12-14,1.09375,"Bovill",14,12,1960
1960-12-15,0,"Bovill",15,12,1960
1960-12-16,0,"Bovill",16,12,1960
1960-12-17,4.3828125,"Bovill",17,12,1960
1960-12-18,9.2109375,"Bovill",18,12,1960
1960-12-19,39.4765625,"Bovill",19,12,1960
1960-12-20,0,"Bovill",20,12,1960
1960-12-21,3.578125,"Bovill",21,12,1960
1960-12-22,0,"Bovill",22,12,1960
1960-12-23,0,"Bovill",23,12,1960
1960-12-24,0,"Bovill",24,12,1960
